platform,advertiser_name,creative_id,for_whom,creative_page_url
Meta Ads Library,Zalando,4.1265E+14,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=412650408517358&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Zalando,4.93885E+14,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=493884950121202&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Zalando,1.21024E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=1210243343642002&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Zalando,8.37831E+14,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=837830961794039&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Zalando,1.0666E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=1066600128513577&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Zalando,2.08751E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=2087514151685647&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Zalando,8.62521E+14,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=862521332615932&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Zalando,1.22582E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=1225815525364192&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Zalando,1.66063E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=1660625804493849&access_token=EAATnrmoQyC4BQPVFaEdvyWfH85nc9J1azy5Q3EZCsaaFpLOAG9mEhR1mfp8tmZAxRmBf2IRN553VRRdSaWWJUedu3OFNvLi6Jf9yHmQkSryfa7HC1lnTHUoDGLJFXNS38IeFpk3ZBBnLtpERHKOgzlznywHZAnzlGFoqmGcIcZBTiOgc4ybEkN3braKPoQgJuFpHi7zrs
Meta Ads Library,Zalando,1.32729E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=1327289445381421&access_token=EAATnrmoQyC4BQPVFaEdvyWfH85nc9J1azy5Q3EZCsaaFpLOAG9mEhR1mfp8tmZAxRmBf2IRN553VRRdSaWWJUedu3OFNvLi6Jf9yHmQkSryfa7HC1lnTHUoDGLJFXNS38IeFpk3ZBBnLtpERHKOgzlznywHZAnzlGFoqmGcIcZBTiOgc4ybEkN3braKPoQgJuFpHi7zrs
Meta Ads Library,Zalando,1.05492E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=1054924449356502&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Zalando,1.05157E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=1051572193239546&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Zalando,4.99446E+14,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=499445879387399&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Zalando,1.04246E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=1042455820317395&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Zalando,1.00968E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=1009683847511681&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Zalando,5.52382E+14,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=552381820472739&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Zalando,1.02882E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=1028821768978274&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Zalando,2.91444E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=2914435912036816&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Zalando,1.65702E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=1657018835206946&access_token=EAATnrmoQyC4BQPVFaEdvyWfH85nc9J1azy5Q3EZCsaaFpLOAG9mEhR1mfp8tmZAxRmBf2IRN553VRRdSaWWJUedu3OFNvLi6Jf9yHmQkSryfa7HC1lnTHUoDGLJFXNS38IeFpk3ZBBnLtpERHKOgzlznywHZAnzlGFoqmGcIcZBTiOgc4ybEkN3braKPoQgJuFpHi7zrs
Meta Ads Library,Zalando,1.54151E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=1541505293187577&access_token=EAATnrmoQyC4BPMzpZA4IBb0SXjMybbBaZAh3iKJFNiqBkucCvHUYyM1BiCwvozXjYnUzV70MsLrmdHeuwc7AP6M1pTNVggvg26dRGuCPcLwocJVlHYvqWtVlXMEZCyJQ9Y3zwKqouOI04uO8fnKsUpYu8grmDccMwtbUzDYP5HhFqB3wYpyodE7lX5JU3qEUguRSkXO
Meta Ads Library,Zalando,1.28755E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=1287545812856877&access_token=EAATnrmoQyC4BQptmsbNRdpMvgWhT9ZCeeMMlHDkxMXfJ2nK6fMZAk2p9lKk0ofSe3VJBPuz92dPfwiAVjmS2ZCoS7xLFsfFcl3R0EZAhf5ct7tPBlrxE7lxNtKKSRD4BlK1MAuYA7zjMuXKiS0o7eOkkQsTbvvT0TMpX7WoMajScg9PKRZBs3m5KGt4Um9A8HstpDdQRr
Meta Ads Library,Zalando,1.47709E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=1477085673447749&access_token=EAATnrmoQyC4BQptmsbNRdpMvgWhT9ZCeeMMlHDkxMXfJ2nK6fMZAk2p9lKk0ofSe3VJBPuz92dPfwiAVjmS2ZCoS7xLFsfFcl3R0EZAhf5ct7tPBlrxE7lxNtKKSRD4BlK1MAuYA7zjMuXKiS0o7eOkkQsTbvvT0TMpX7WoMajScg9PKRZBs3m5KGt4Um9A8HstpDdQRr
Meta Ads Library,Zalando,1.69427E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=1694267277949527&access_token=EAATnrmoQyC4BQptmsbNRdpMvgWhT9ZCeeMMlHDkxMXfJ2nK6fMZAk2p9lKk0ofSe3VJBPuz92dPfwiAVjmS2ZCoS7xLFsfFcl3R0EZAhf5ct7tPBlrxE7lxNtKKSRD4BlK1MAuYA7zjMuXKiS0o7eOkkQsTbvvT0TMpX7WoMajScg9PKRZBs3m5KGt4Um9A8HstpDdQRr
Meta Ads Library,Zalando,1.9884E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=1988399531933380&access_token=EAATnrmoQyC4BQptmsbNRdpMvgWhT9ZCeeMMlHDkxMXfJ2nK6fMZAk2p9lKk0ofSe3VJBPuz92dPfwiAVjmS2ZCoS7xLFsfFcl3R0EZAhf5ct7tPBlrxE7lxNtKKSRD4BlK1MAuYA7zjMuXKiS0o7eOkkQsTbvvT0TMpX7WoMajScg9PKRZBs3m5KGt4Um9A8HstpDdQRr
Meta Ads Library,Zalando,2.39896E+16,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=23989593164072944&access_token=EAATnrmoQyC4BQptmsbNRdpMvgWhT9ZCeeMMlHDkxMXfJ2nK6fMZAk2p9lKk0ofSe3VJBPuz92dPfwiAVjmS2ZCoS7xLFsfFcl3R0EZAhf5ct7tPBlrxE7lxNtKKSRD4BlK1MAuYA7zjMuXKiS0o7eOkkQsTbvvT0TMpX7WoMajScg9PKRZBs3m5KGt4Um9A8HstpDdQRr
Meta Ads Library,Zalando,7.22234E+14,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=722234149863397&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Zalando,6.93228E+14,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=693228216318278&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Zalando,8.06378E+14,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=806377584460568&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Zalando,1.04831E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=1048313813466029&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Zalando,1.16508E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=1165080224568065&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Zalando,3.76384E+14,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=376384358870744&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Zalando,8.87637E+14,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=887637199438784&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Zalando,1.344E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=1344002843782612&access_token=EAATnrmoQyC4BQptmsbNRdpMvgWhT9ZCeeMMlHDkxMXfJ2nK6fMZAk2p9lKk0ofSe3VJBPuz92dPfwiAVjmS2ZCoS7xLFsfFcl3R0EZAhf5ct7tPBlrxE7lxNtKKSRD4BlK1MAuYA7zjMuXKiS0o7eOkkQsTbvvT0TMpX7WoMajScg9PKRZBs3m5KGt4Um9A8HstpDdQRr
Meta Ads Library,Zalando,1.10116E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=1101160611164299&access_token=EAATnrmoQyC4BO5erfu0T8wppuuMsqCZCnReXzEYpZAE2SuHMabkeRUXfkbCAdlN6QqZADLZAC3kW4zSBZAUYvrEe5WEyxqd6tPkCitApLgaiLpJyZAFbsttB4ePIsz7s9dCXObDRZBE4zZCfVDCOaDzwBajqvt8tZCLyglNfHAVFymweyRxgxwtmq6IHSiwo9Nmvr3dPAXdXF
Meta Ads Library,Zalando,1.38442E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=1384418482701697&access_token=EAATnrmoQyC4BPMzpZA4IBb0SXjMybbBaZAh3iKJFNiqBkucCvHUYyM1BiCwvozXjYnUzV70MsLrmdHeuwc7AP6M1pTNVggvg26dRGuCPcLwocJVlHYvqWtVlXMEZCyJQ9Y3zwKqouOI04uO8fnKsUpYu8grmDccMwtbUzDYP5HhFqB3wYpyodE7lX5JU3qEUguRSkXO
Meta Ads Library,Zalando,5.47634E+14,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=547633981562820&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Zalando,1.74245E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=1742447646604534&access_token=EAATnrmoQyC4BQptmsbNRdpMvgWhT9ZCeeMMlHDkxMXfJ2nK6fMZAk2p9lKk0ofSe3VJBPuz92dPfwiAVjmS2ZCoS7xLFsfFcl3R0EZAhf5ct7tPBlrxE7lxNtKKSRD4BlK1MAuYA7zjMuXKiS0o7eOkkQsTbvvT0TMpX7WoMajScg9PKRZBs3m5KGt4Um9A8HstpDdQRr
Meta Ads Library,Zalando,8.89653E+14,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=889652707562491&access_token=EAATnrmoQyC4BQptmsbNRdpMvgWhT9ZCeeMMlHDkxMXfJ2nK6fMZAk2p9lKk0ofSe3VJBPuz92dPfwiAVjmS2ZCoS7xLFsfFcl3R0EZAhf5ct7tPBlrxE7lxNtKKSRD4BlK1MAuYA7zjMuXKiS0o7eOkkQsTbvvT0TMpX7WoMajScg9PKRZBs3m5KGt4Um9A8HstpDdQRr
Meta Ads Library,Zalando,1.39078E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=1390784819123227&access_token=EAATnrmoQyC4BQptmsbNRdpMvgWhT9ZCeeMMlHDkxMXfJ2nK6fMZAk2p9lKk0ofSe3VJBPuz92dPfwiAVjmS2ZCoS7xLFsfFcl3R0EZAhf5ct7tPBlrxE7lxNtKKSRD4BlK1MAuYA7zjMuXKiS0o7eOkkQsTbvvT0TMpX7WoMajScg9PKRZBs3m5KGt4Um9A8HstpDdQRr
Meta Ads Library,Zalando,1.83068E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=1830684994394652&access_token=EAATnrmoQyC4BQptmsbNRdpMvgWhT9ZCeeMMlHDkxMXfJ2nK6fMZAk2p9lKk0ofSe3VJBPuz92dPfwiAVjmS2ZCoS7xLFsfFcl3R0EZAhf5ct7tPBlrxE7lxNtKKSRD4BlK1MAuYA7zjMuXKiS0o7eOkkQsTbvvT0TMpX7WoMajScg9PKRZBs3m5KGt4Um9A8HstpDdQRr
Meta Ads Library,Zalando,2.95433E+16,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=29543308865316297&access_token=EAATnrmoQyC4BQptmsbNRdpMvgWhT9ZCeeMMlHDkxMXfJ2nK6fMZAk2p9lKk0ofSe3VJBPuz92dPfwiAVjmS2ZCoS7xLFsfFcl3R0EZAhf5ct7tPBlrxE7lxNtKKSRD4BlK1MAuYA7zjMuXKiS0o7eOkkQsTbvvT0TMpX7WoMajScg9PKRZBs3m5KGt4Um9A8HstpDdQRr
Meta Ads Library,Zalando,5.81455E+14,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=581455307858239&access_token=EAATnrmoQyC4BQptmsbNRdpMvgWhT9ZCeeMMlHDkxMXfJ2nK6fMZAk2p9lKk0ofSe3VJBPuz92dPfwiAVjmS2ZCoS7xLFsfFcl3R0EZAhf5ct7tPBlrxE7lxNtKKSRD4BlK1MAuYA7zjMuXKiS0o7eOkkQsTbvvT0TMpX7WoMajScg9PKRZBs3m5KGt4Um9A8HstpDdQRr
Meta Ads Library,Zalando,7.10137E+14,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=710136687856374&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Zalando,4.26781E+14,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=426781170265428&access_token=EAATnrmoQyC4BPMzpZA4IBb0SXjMybbBaZAh3iKJFNiqBkucCvHUYyM1BiCwvozXjYnUzV70MsLrmdHeuwc7AP6M1pTNVggvg26dRGuCPcLwocJVlHYvqWtVlXMEZCyJQ9Y3zwKqouOI04uO8fnKsUpYu8grmDccMwtbUzDYP5HhFqB3wYpyodE7lX5JU3qEUguRSkXO
Meta Ads Library,Zalando,7.05715E+14,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=705715388933089&access_token=EAATnrmoQyC4BQptmsbNRdpMvgWhT9ZCeeMMlHDkxMXfJ2nK6fMZAk2p9lKk0ofSe3VJBPuz92dPfwiAVjmS2ZCoS7xLFsfFcl3R0EZAhf5ct7tPBlrxE7lxNtKKSRD4BlK1MAuYA7zjMuXKiS0o7eOkkQsTbvvT0TMpX7WoMajScg9PKRZBs3m5KGt4Um9A8HstpDdQRr
Meta Ads Library,Zalando,1.19261E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=1192612591968474&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Zalando,1.28443E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=1284426839386901&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Zalando,1.44867E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=1448673532489360&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Zalando,5.11856E+14,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=511856201733065&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Zalando,5.12586E+14,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=512585504724834&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Zalando,5.23261E+14,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=523261133786786&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Zalando,2.57821E+16,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=25782057641454223&access_token=EAATnrmoQyC4BQptmsbNRdpMvgWhT9ZCeeMMlHDkxMXfJ2nK6fMZAk2p9lKk0ofSe3VJBPuz92dPfwiAVjmS2ZCoS7xLFsfFcl3R0EZAhf5ct7tPBlrxE7lxNtKKSRD4BlK1MAuYA7zjMuXKiS0o7eOkkQsTbvvT0TMpX7WoMajScg9PKRZBs3m5KGt4Um9A8HstpDdQRr
Meta Ads Library,Zalando,4.13768E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=4137683039711141&access_token=EAATnrmoQyC4BQptmsbNRdpMvgWhT9ZCeeMMlHDkxMXfJ2nK6fMZAk2p9lKk0ofSe3VJBPuz92dPfwiAVjmS2ZCoS7xLFsfFcl3R0EZAhf5ct7tPBlrxE7lxNtKKSRD4BlK1MAuYA7zjMuXKiS0o7eOkkQsTbvvT0TMpX7WoMajScg9PKRZBs3m5KGt4Um9A8HstpDdQRr
Meta Ads Library,Zalando,7.7335E+14,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=773349982387157&access_token=EAATnrmoQyC4BQptmsbNRdpMvgWhT9ZCeeMMlHDkxMXfJ2nK6fMZAk2p9lKk0ofSe3VJBPuz92dPfwiAVjmS2ZCoS7xLFsfFcl3R0EZAhf5ct7tPBlrxE7lxNtKKSRD4BlK1MAuYA7zjMuXKiS0o7eOkkQsTbvvT0TMpX7WoMajScg9PKRZBs3m5KGt4Um9A8HstpDdQRr
